Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Odds,ImpliedProb,OurProb,Edge,RwProj,CapturedAt
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,betr,39.5,-118,0.5413,0.6664,0.1252,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,draftkings,40.5,-110,0.5238,0.6508,0.1270,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,fanduel,39.5,-114,0.5327,0.6664,0.1337,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,betrivers,38.5,-117,0.5392,0.6818,0.1426,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,caesars,39.5,-117,0.5392,0.6664,0.1273,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,hardrock,39.5,-115,0.5349,0.6664,0.1316,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,thescore,40.5,-110,0.5238,0.6508,0.1270,49.6,2026-09-11T18:12:40.026Z
2026,1,16977,Jayden Reed,GB,WR,@ MIN,recYds,circasports,39.5,-110,0.5238,0.6664,0.1426,49.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,betr,44.5,-119,0.5434,0.5015,-0.0419,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,draftkings,45.5,-110,0.5238,0.4851,-0.0387,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,fanduel,45.5,-114,0.5327,0.4851,-0.0476,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,betrivers,45.5,-113,0.5305,0.4851,-0.0454,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,caesars,45.5,-114,0.5327,0.4851,-0.0476,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,hardrock,45.5,-115,0.5349,0.4851,-0.0497,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,thescore,45.5,-120,0.5455,0.4851,-0.0603,44.6,2026-09-11T18:12:40.026Z
2026,1,16649,Tucker Kraft,GB,TE,@ MIN,recYds,circasports,45.5,-110,0.5238,0.4851,-0.0387,44.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,betr,39.5,-114,0.5327,0.5337,0.0010,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,draftkings,39.5,-110,0.5238,0.5337,0.0099,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,fanduel,39.5,-114,0.5327,0.5337,0.0010,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,betrivers,40.5,-118,0.5413,0.5176,-0.0237,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,caesars,39.5,-113,0.5305,0.5337,0.0032,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,hardrock,39.5,-115,0.5349,0.5337,-0.0012,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,thescore,40.5,-115,0.5349,0.5176,-0.0173,41.6,2026-09-11T18:12:40.026Z
2026,1,18500,Matthew Golden,GB,WR,@ MIN,recYds,circasports,39.5,-110,0.5238,0.5337,0.0099,41.6,2026-09-11T18:12:40.026Z
2026,1,17795,MarShawn Lloyd,GB,RB,@ MIN,recYds,betr,10.5,-112,0.5283,0.5387,0.0104,11.3,2026-09-11T18:12:40.026Z
2026,1,17795,MarShawn Lloyd,GB,RB,@ MIN,recYds,draftkings,10.5,-112,0.5283,0.5387,0.0104,11.3,2026-09-11T18:12:40.026Z
2026,1,17795,MarShawn Lloyd,GB,RB,@ MIN,recYds,fanduel,10.5,-114,0.5327,0.5387,0.0059,11.3,2026-09-11T18:12:40.026Z
2026,1,17795,MarShawn Lloyd,GB,RB,@ MIN,recYds,caesars,10.5,-113,0.5305,0.5387,0.0081,11.3,2026-09-11T18:12:40.026Z
2026,1,17795,MarShawn Lloyd,GB,RB,@ MIN,recYds,hardrock,10.5,-115,0.5349,0.5387,0.0038,11.3,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,betr,73.5,-119,0.5434,0.6047,0.0613,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,draftkings,73.5,-114,0.5327,0.6047,0.0720,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,fanduel,73.5,-114,0.5327,0.6047,0.0720,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,betrivers,73.5,-115,0.5349,0.6047,0.0698,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,caesars,73.5,-113,0.5305,0.6047,0.0742,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,hardrock,74.5,-115,0.5349,0.5950,0.0601,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,thescore,74.5,-115,0.5349,0.5950,0.0601,84.1,2026-09-11T18:12:40.026Z
2026,1,14509,Justin Jefferson,MIN,WR,vs GB,recYds,circasports,73.5,-110,0.5238,0.6047,0.0809,84.1,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,betr,22.5,-114,0.5327,0.6920,0.1593,35.5,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,draftkings,22.5,-113,0.5305,0.6920,0.1614,35.5,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,fanduel,22.5,-114,0.5327,0.6920,0.1593,35.5,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,betrivers,21.5,-118,0.5413,0.7054,0.1641,35.5,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,caesars,22.5,-105,0.5122,0.6920,0.1798,35.5,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,hardrock,22.5,-115,0.5349,0.6920,0.1571,35.5,2026-09-11T18:12:40.026Z
2026,1,14376,Jauan Jennings,MIN,WR,vs GB,recYds,thescore,22.5,-120,0.5455,0.6920,0.1465,35.5,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,betr,27.5,-114,0.5327,0.6768,0.1441,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,draftkings,26.5,-109,0.5215,0.6992,0.1776,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,fanduel,27.5,-114,0.5327,0.6768,0.1441,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,betrivers,26.5,-110,0.5238,0.6992,0.1754,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,caesars,26.5,-118,0.5413,0.6992,0.1579,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,hardrock,27.5,-115,0.5349,0.6768,0.1419,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,thescore,29.5,-105,0.5122,0.6301,0.1179,34.7,2026-09-11T18:12:40.026Z
2026,1,13610,T.J. Hockenson,MIN,TE,vs GB,recYds,circasports,27.5,-110,0.5238,0.6768,0.1530,34.7,2026-09-11T18:12:40.026Z
2026,1,11763,Aaron Jones,MIN,RB,vs GB,recYds,betr,14.5,-115,0.5349,0.4613,-0.0736,13.3,2026-09-11T18:12:40.026Z
2026,1,11763,Aaron Jones,MIN,RB,vs GB,recYds,draftkings,14.5,-107,0.5169,0.4613,-0.0557,13.3,2026-09-11T18:12:40.026Z
2026,1,11763,Aaron Jones,MIN,RB,vs GB,recYds,fanduel,14.5,-114,0.5327,0.4613,-0.0715,13.3,2026-09-11T18:12:40.026Z
2026,1,11763,Aaron Jones,MIN,RB,vs GB,recYds,caesars,14.5,-113,0.5305,0.4613,-0.0693,13.3,2026-09-11T18:12:40.026Z
2026,1,11763,Aaron Jones,MIN,RB,vs GB,recYds,hardrock,14.5,-115,0.5349,0.4613,-0.0736,13.3,2026-09-11T18:12:40.026Z
2026,1,11763,Aaron Jones,MIN,RB,vs GB,recYds,thescore,14.5,-120,0.5455,0.4613,-0.0842,13.3,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,betr,42.5,-119,0.5434,0.6246,0.0812,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,draftkings,42.5,-113,0.5305,0.6246,0.0941,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,fanduel,42.5,-114,0.5327,0.6246,0.0919,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,betrivers,43.5,-118,0.5413,0.6082,0.0670,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,caesars,42.5,-114,0.5327,0.6246,0.0919,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,hardrock,42.5,-115,0.5349,0.6246,0.0897,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,thescore,43.5,-115,0.5349,0.6082,0.0734,49.9,2026-09-11T18:12:40.026Z
2026,1,16895,Jordan Addison,MIN,WR,vs GB,recYds,circasports,42.5,-110,0.5238,0.6246,0.1008,49.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,betr,67.5,-115,0.5349,0.6464,0.1115,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,draftkings,67.5,-114,0.5327,0.6464,0.1136,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,fanduel,66.5,-114,0.5327,0.6575,0.1248,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,betrivers,66.5,-115,0.5349,0.6575,0.1226,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,caesars,66.5,-114,0.5327,0.6575,0.1248,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,hardrock,67.5,-115,0.5349,0.6464,0.1115,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,thescore,69.5,-105,0.5122,0.6236,0.1114,79.9,2026-09-11T18:12:40.026Z
2026,1,15406,DeVonta Smith,PHI,WR,vs WAS,recYds,circasports,66.5,-110,0.5238,0.6575,0.1337,79.9,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,betr,29.5,-115,0.5349,0.6249,0.0900,41.3,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,draftkings,29.5,-112,0.5283,0.6249,0.0966,41.3,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,fanduel,28.5,-114,0.5327,0.6351,0.1024,41.3,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,betrivers,29.5,-112,0.5283,0.6249,0.0966,41.3,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,caesars,29.5,-112,0.5283,0.6249,0.0966,41.3,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,hardrock,28.5,-120,0.5455,0.6351,0.0896,41.3,2026-09-11T18:12:40.026Z
2026,1,16658,Dontayvion Wicks,PHI,WR,vs WAS,recYds,thescore,29.5,-110,0.5238,0.6249,0.1011,41.3,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,betr,34.5,-115,0.5349,0.7079,0.1730,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,draftkings,35.5,-109,0.5215,0.6845,0.1630,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,fanduel,36.5,-114,0.5327,0.6604,0.1277,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,betrivers,35.5,-112,0.5283,0.6845,0.1562,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,caesars,35.5,-117,0.5392,0.6845,0.1454,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,hardrock,35.5,-115,0.5349,0.6845,0.1497,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,thescore,35.5,-125,0.5556,0.6845,0.1290,42.7,2026-09-11T18:12:40.026Z
2026,1,12860,Dallas Goedert,PHI,TE,vs WAS,recYds,circasports,34.5,-110,0.5238,0.7079,0.1841,42.7,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,betr,15.5,-104,0.5098,0.6740,0.1642,21.5,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,draftkings,16.5,-110,0.5238,0.6466,0.1228,21.5,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,fanduel,15.5,-114,0.5327,0.6740,0.1413,21.5,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,betrivers,15.5,-120,0.5455,0.6740,0.1285,21.5,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,caesars,15.5,-118,0.5413,0.6740,0.1327,21.5,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,hardrock,15.5,-115,0.5349,0.6740,0.1391,21.5,2026-09-11T18:12:40.026Z
2026,1,12507,Saquon Barkley,PHI,RB,vs WAS,recYds,thescore,15.5,-120,0.5455,0.6740,0.1285,21.5,2026-09-11T18:12:40.026Z
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,recYds,betr,23.5,-116,0.5370,0.6235,0.0864,32,2026-09-11T18:12:40.026Z
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,recYds,draftkings,23.5,-110,0.5238,0.6235,0.0997,32,2026-09-11T18:12:40.026Z
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,recYds,fanduel,24.5,-114,0.5327,0.6094,0.0767,32,2026-09-11T18:12:40.026Z
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,recYds,betrivers,23.5,-117,0.5392,0.6235,0.0843,32,2026-09-11T18:12:40.026Z
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,recYds,caesars,24.5,-113,0.5305,0.6094,0.0789,32,2026-09-11T18:12:40.026Z
2026,1,19231,Makai Lemon,PHI,WR,vs WAS,recYds,hardrock,24.5,-110,0.5238,0.6094,0.0856,32,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,betr,51.5,-115,0.5349,0.5741,0.0392,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,draftkings,49.5,-110,0.5238,0.5996,0.0758,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,fanduel,52.5,-114,0.5327,0.5611,0.0284,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,betrivers,49.5,-113,0.5305,0.5996,0.0691,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,caesars,50.5,-115,0.5349,0.5869,0.0520,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,hardrock,51.5,-115,0.5349,0.5741,0.0392,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,thescore,54.5,-105,0.5122,0.5351,0.0229,57.2,2026-09-11T18:12:40.026Z
2026,1,13536,Terry McLaurin,WAS,WR,@ PHI,recYds,circasports,52.5,-110,0.5238,0.5611,0.0373,57.2,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,betr,40.5,-118,0.5413,0.5580,0.0167,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,draftkings,40.5,-111,0.5261,0.5580,0.0320,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,fanduel,42.5,-114,0.5327,0.5277,-0.0050,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,betrivers,40.5,-113,0.5305,0.5580,0.0275,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,caesars,41.5,-115,0.5349,0.5429,0.0080,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,hardrock,41.5,-115,0.5349,0.5429,0.0080,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,thescore,44.5,-105,0.5122,0.4964,-0.0158,44.3,2026-09-11T18:12:40.026Z
2026,1,10133,Stefon Diggs,WAS,WR,@ PHI,recYds,circasports,42.5,-110,0.5238,0.5277,0.0039,44.3,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,betr,14.5,-115,0.5349,0.5080,-0.0269,14.8,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,draftkings,14.5,-117,0.5392,0.5080,-0.0312,14.8,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,fanduel,14.5,-114,0.5327,0.5080,-0.0247,14.8,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,betrivers,14.5,-113,0.5305,0.5080,-0.0225,14.8,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,caesars,14.5,-115,0.5349,0.5080,-0.0269,14.8,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,hardrock,14.5,-115,0.5349,0.5080,-0.0269,14.8,2026-09-11T18:12:40.026Z
2026,1,15802,Rachaad White,WAS,RB,@ PHI,recYds,thescore,14.5,-120,0.5455,0.5080,-0.0375,14.8,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,betr,25.5,-118,0.5413,0.6698,0.1285,33.3,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,draftkings,25.5,-111,0.5261,0.6698,0.1437,33.3,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,fanduel,25.5,-114,0.5327,0.6698,0.1371,33.3,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,betrivers,24.5,-120,0.5455,0.6900,0.1445,33.3,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,caesars,25.5,-117,0.5392,0.6698,0.1306,33.3,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,hardrock,25.5,-115,0.5349,0.6698,0.1349,33.3,2026-09-11T18:12:40.026Z
2026,1,16042,Chig Okonkwo,WAS,TE,@ PHI,recYds,thescore,25.5,-120,0.5455,0.6698,0.1243,33.3,2026-09-11T18:12:40.026Z
2026,1,18811,Jacory Croskey-Merritt,WAS,RB,@ PHI,recYds,draftkings,7.5,-104,0.5098,0.6634,0.1536,14,2026-09-11T18:12:40.026Z
2026,1,18811,Jacory Croskey-Merritt,WAS,RB,@ PHI,recYds,caesars,6.5,-113,0.5305,0.6868,0.1562,14,2026-09-11T18:12:40.026Z
2026,1,18811,Jacory Croskey-Merritt,WAS,RB,@ PHI,recYds,hardrock,7.5,-110,0.5238,0.6634,0.1396,14,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,betr,56.5,-118,0.5413,0.5750,0.0337,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,draftkings,56.5,-111,0.5261,0.5750,0.0489,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,fanduel,56.5,-114,0.5327,0.5750,0.0423,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,betrivers,55.5,-114,0.5327,0.5881,0.0554,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,caesars,56.5,-114,0.5327,0.5750,0.0423,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,hardrock,56.5,-115,0.5349,0.5750,0.0401,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,thescore,57.5,-115,0.5349,0.5618,0.0269,62.1,2026-09-11T18:12:40.026Z
2026,1,15902,Trey McBride,ARI,TE,@ LAC,recYds,circasports,56.5,-110,0.5238,0.5750,0.0512,62.1,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,betr,41.5,-118,0.5413,0.5998,0.0585,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,draftkings,40.5,-112,0.5283,0.6100,0.0817,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,fanduel,41.5,-114,0.5327,0.5998,0.0671,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,betrivers,42.5,-115,0.5349,0.5895,0.0546,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,caesars,41.5,-113,0.5305,0.5998,0.0693,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,hardrock,41.5,-115,0.5349,0.5998,0.0649,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,thescore,44.5,100,0.5000,0.5688,0.0688,51,2026-09-11T18:12:40.026Z
2026,1,16957,Michael Wilson,ARI,WR,@ LAC,recYds,circasports,41.5,-110,0.5238,0.5998,0.0760,51,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,betr,18.5,-122,0.5495,0.5742,0.0247,22,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,draftkings,18.5,-110,0.5238,0.5742,0.0504,22,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,fanduel,18.5,-114,0.5327,0.5742,0.0415,22,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,betrivers,18.5,-114,0.5327,0.5742,0.0415,22,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,caesars,18.5,-115,0.5349,0.5742,0.0394,22,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,hardrock,18.5,-115,0.5349,0.5742,0.0394,22,2026-09-11T18:12:40.026Z
2026,1,11847,Kendrick Bourne,ARI,WR,@ LAC,recYds,thescore,19.5,100,0.5000,0.5534,0.0534,22,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,betr,46.5,-115,0.5349,0.5504,0.0155,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,draftkings,47.5,-110,0.5238,0.5361,0.0123,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,fanduel,47.5,-114,0.5327,0.5361,0.0034,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,betrivers,45.5,-118,0.5413,0.5646,0.0233,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,caesars,47.5,-115,0.5349,0.5361,0.0012,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,hardrock,48.5,-115,0.5349,0.5218,-0.0131,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,thescore,49.5,-110,0.5238,0.5075,-0.0163,50,2026-09-11T18:12:40.026Z
2026,1,17674,Marvin Harrison,ARI,WR,@ LAC,recYds,circasports,48.5,-110,0.5238,0.5218,-0.0020,50,2026-09-11T18:12:40.026Z
2026,1,19235,Jeremiyah Love,ARI,RB,@ LAC,recYds,betr,15.5,-116,0.5370,0.5696,0.0326,18,2026-09-11T18:12:40.026Z
2026,1,19235,Jeremiyah Love,ARI,RB,@ LAC,recYds,draftkings,15.5,-108,0.5192,0.5696,0.0504,18,2026-09-11T18:12:40.026Z
2026,1,19235,Jeremiyah Love,ARI,RB,@ LAC,recYds,fanduel,15.5,-114,0.5327,0.5696,0.0369,18,2026-09-11T18:12:40.026Z
2026,1,19235,Jeremiyah Love,ARI,RB,@ LAC,recYds,caesars,15.5,-112,0.5283,0.5696,0.0413,18,2026-09-11T18:12:40.026Z
2026,1,19235,Jeremiyah Love,ARI,RB,@ LAC,recYds,hardrock,15.5,-115,0.5349,0.5696,0.0347,18,2026-09-11T18:12:40.026Z
2026,1,19235,Jeremiyah Love,ARI,RB,@ LAC,recYds,thescore,15.5,-135,0.5745,0.5696,-0.0049,18,2026-09-11T18:12:40.026Z
